GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	OBSERVER ORCID ID	SAMPLING EVENT IDENTIFIER	OBSERVATION TYPE	PROTOCOL NAME	PROTOCOL CODE	PROJECT NAMES	PROJECT IDENTIFIERS	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	CHECKLIST COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS505706430	2021-04-16 04:40:48.478505	6776	species	avibase-9A8E55D0	Pied-billed Grebe	Podilymbus podiceps				3					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-28		obsr436577		S37218400	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS505656292	2023-08-18 17:05:02.022448	33044	species	avibase-876C97F1	Rusty-crowned Ground-Sparrow	Melozone kieneri				2					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-05		obsr436577		S37215279	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525812702	2021-08-05 16:42:34.756077	1920	species	avibase-F8174D40	Red-billed Pigeon	Patagioenas flavirostris				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-19		obsr436577		S37216127	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS505648933	2021-08-19 16:53:02.893557	1920	species	avibase-F8174D40	Red-billed Pigeon	Patagioenas flavirostris				3					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-03		obsr436577		S37214697	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525813207	2021-04-16 04:40:48.478505	1920	species	avibase-F8174D40	Red-billed Pigeon	Patagioenas flavirostris				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-23		obsr436577		S37216211	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525811641	2021-04-16 04:40:48.478505	1920	species	avibase-F8174D40	Red-billed Pigeon	Patagioenas flavirostris				2					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-14		obsr436577		S37215888	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS505669561	2021-04-16 04:40:48.478505	8410	species	avibase-536A5157	Red-tailed Hawk	Buteo jamaicensis				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-20		obsr436577		S37216158	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525809891	2021-08-19 16:53:40.851334	33500	species	avibase-C86D078E	Red-winged Blackbird	Agelaius phoeniceus				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-10		obsr436577		S37215786	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS505656294	2023-08-18 17:05:02.022448	33500	species	avibase-C86D078E	Red-winged Blackbird	Agelaius phoeniceus				X					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-05		obsr436577		S37215279	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525806301	2021-08-19 16:53:39.941401	15910	species	avibase-D7CCEB96	Rose-throated Becard	Pachyramphus aglaiae				2					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-06		obsr436577		S37215366	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS519840053	2021-08-19 16:53:02.893557	15910	species	avibase-D7CCEB96	Rose-throated Becard	Pachyramphus aglaiae				X					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-03		obsr436577		S37214697	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525806299	2021-08-19 16:53:39.941401	839	species	avibase-1C856C25	Rufous-bellied Chachalaca	Ortalis wagleri				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-06		obsr436577		S37215366	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS505656290	2023-08-18 17:05:02.022448	839	species	avibase-1C856C25	Rufous-bellied Chachalaca	Ortalis wagleri				2					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-05		obsr436577		S37215279	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525811638	2021-04-16 04:40:48.478505	839	species	avibase-1C856C25	Rufous-bellied Chachalaca	Ortalis wagleri				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-14		obsr436577		S37215888	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS505705995	2021-04-16 04:40:48.478505	2230	species	avibase-ADD11A5F	Ruddy Ground Dove	Columbina talpacoti				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-26		obsr436577		S37218375	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525813571	2021-04-16 04:40:48.478505	21345	species	avibase-A1C7E620	Sinaloa Crow	Corvus sinaloae				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-26		obsr436577		S37218375	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS505647912	2021-08-19 16:53:02.893557	21345	species	avibase-A1C7E620	Sinaloa Crow	Corvus sinaloae				X					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-03		obsr436577		S37214697	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525811643	2021-04-16 04:40:48.478505	27270	species	avibase-7F9FC6F3	Sinaloa Wren	Thryophilus sinaloa				2					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-14		obsr436577		S37215888	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS505661365	2021-04-16 04:40:48.478505	27270	species	avibase-7F9FC6F3	Sinaloa Wren	Thryophilus sinaloa				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-07		obsr436577		S37215603	Historical	Historical	P62					1.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525813470	2021-04-16 04:40:48.478505	17223	species	avibase-468B520C	Social Flycatcher	Myiozetetes similis				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-25		obsr436577		S38676047	Historical	Historical	P62				16.093	1.0000		0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525809886	2021-08-19 16:53:40.851334	17223	species	avibase-468B520C	Social Flycatcher	Myiozetetes similis				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-10		obsr436577		S37215786	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS505648931	2021-08-19 16:53:02.893557	17223	species	avibase-468B520C	Social Flycatcher	Myiozetetes similis				X					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-03		obsr436577		S37214697	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525806653	2021-04-16 04:40:48.478505	17223	species	avibase-468B520C	Social Flycatcher	Myiozetetes similis				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-07		obsr436577		S37215603	Historical	Historical	P62					1.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS505670357	2021-04-16 04:40:48.478505	3563	species	avibase-CED2468C	Mexican Whip-poor-will	Antrostomus arizonae				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-23		obsr436577		S37216211	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS505670358	2021-04-16 04:40:48.478505	33241	spuh	avibase-081D9B25	new world sparrow sp.	Passerellidae sp.				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-23		obsr436577		S37216211	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS505667478	2021-04-16 04:40:48.478505	6064	species	avibase-0D88C072	Spotted Sandpiper	Actitis macularius				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-18		obsr436577		S37216055	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS528927413	2021-04-16 04:40:48.478505	33448	species	avibase-DA089C8E	Streak-backed Oriole	Icterus pustulatus				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-28		obsr436577		S37218400	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525812377	2021-04-16 04:40:48.478505	33448	species	avibase-DA089C8E	Streak-backed Oriole	Icterus pustulatus				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-16		obsr436577		S37215935	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS519845496	2021-04-16 04:40:48.478505	33448	species	avibase-DA089C8E	Streak-backed Oriole	Icterus pustulatus				2					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-04		obsr436577		S37214936	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS505647914	2021-08-19 16:53:02.893557	33448	species	avibase-DA089C8E	Streak-backed Oriole	Icterus pustulatus				2					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-03		obsr436577		S37214697	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526020341	2021-04-16 04:40:48.478505	33448	species	avibase-DA089C8E	Streak-backed Oriole	Icterus pustulatus				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-30		obsr436577		S37218418	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525812701	2021-08-05 16:42:34.756077	23834	species	avibase-BBA2F9DF	Tree Swallow	Tachycineta bicolor				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-19		obsr436577		S37216127	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525813573	2021-04-16 04:40:48.478505	17283	species	avibase-BB6B236F	Tropical Kingbird	Tyrannus melancholicus				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-26		obsr436577		S37218375	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525812516	2021-04-16 04:40:48.478505	17283	species	avibase-BB6B236F	Tropical Kingbird	Tyrannus melancholicus				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-17		obsr436577		S37216032	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS505647908	2021-08-19 16:53:02.893557	7720	species	avibase-36B3872D	Turkey Vulture	Cathartes aura				X					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-03		obsr436577		S37214697	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS505657685	2021-08-19 16:53:39.941401	22045	species	avibase-A5EFA84D	Verdin	Auriparus flaviceps				2					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-06		obsr436577		S37215366	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS505651515	2021-04-16 04:40:48.478505	16862	species	avibase-1456993D	Vermilion Flycatcher	Pyrocephalus rubinus				2					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-04		obsr436577		S37214936	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525813575	2021-04-16 04:40:48.478505	16862	species	avibase-1456993D	Vermilion Flycatcher	Pyrocephalus rubinus				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-26		obsr436577		S37218375	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525811772	2021-04-16 04:40:48.478505	4986	species	avibase-824C89C3	Violet-crowned Hummingbird	Ramosomyia violiceps				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-15		obsr436577		S38675906	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525812517	2021-04-16 04:40:48.478505	4986	species	avibase-824C89C3	Violet-crowned Hummingbird	Ramosomyia violiceps				1					Mexico	MX	Sinaloa	MX-SIN	Ahome	MX-SIN-001		33			Ahome	L5884424	P	25.9196069	-109.1754341	1933-08-17		obsr436577		S37216032	Historical	Historical	P62					10.0000	1	0		0	1	0				
